_id,Station_ID,Timestamp,PM2_5,PM10,NO2,AQI,Year,Month
AQ_0269840,ST_007,5/20/2023 7:40,326.19,288.04,36.62,358,2023,May
AQ_0369325,ST_007,9/14/2021 7:09,153.29,178.82,47.28,74,2021,September
AQ_0590427,ST_007,8/6/2024 12:09,186.23,201.88,61.3,131,2024,August
AQ_0340585,ST_007,11/22/2026 23:48,280.42,403.8,58.25,304,2026,November
AQ_0596560,ST_007,10/30/2026 16:00,156.13,414.29,21.03,486,2026,October
AQ_0215631,ST_007,11/20/2023 5:17,164.83,299.46,59.02,462,2023,November
AQ_0417186,ST_007,12/27/2019 20:02,184.03,361.34,35.59,493,2019,December
AQ_0328298,ST_007,3/25/2025 6:59,75.83,317.24,40.37,411,2025,March
AQ_0345497,ST_007,6/19/2024 11:22,222.76,40.12,21.73,60,2024,June
AQ_0534350,ST_007,5/21/2024 11:45,118.64,225.13,12.06,197,2024,May
AQ_0248151,ST_007,7/26/2021 3:38,348.08,333.22,34.08,337,2021,July
AQ_0474647,ST_007,6/13/2019 14:27,99.94,178.95,27.29,471,2019,June
AQ_0496660,ST_007,12/12/2019 11:50,84.17,286.69,57.54,464,2019,December
AQ_0255462,ST_007,3/12/2025 18:49,341.41,190.75,18.61,360,2025,March
AQ_0053605,ST_007,5/9/2020 22:33,309.03,266.81,31.18,146,2020,May
AQ_0058501,ST_007,7/4/2022 12:30,113.93,183.5,63.53,62,2022,July
AQ_0573265,ST_007,9/11/2023 19:35,349.65,59.28,63.24,154,2023,September
AQ_0546137,ST_007,10/30/2022 22:47,112.79,179.22,6.48,161,2022,October
AQ_0330797,ST_007,5/17/2024 10:41,323.25,93.36,46.74,108,2024,May
AQ_0209129,ST_007,11/19/2020 21:33,57.47,392.33,22.56,387,2020,November
AQ_0473703,ST_007,6/7/2024 22:18,306.16,131.22,32.54,217,2024,June
AQ_0284773,ST_007,6/3/2023 3:59,246.46,275.09,58.52,195,2023,June
AQ_0047705,ST_007,6/2/2019 18:15,18.13,497.84,29.55,173,2019,June
AQ_0170657,ST_007,4/21/2023 8:53,157.3,482.94,28.86,187,2023,April
AQ_0234702,ST_007,6/25/2021 18:49,133.78,397.37,62.31,163,2021,June
AQ_0252094,ST_007,9/22/2019 8:28,23.46,149.12,17.55,20,2019,September
AQ_0577683,ST_007,4/28/2020 14:48,110.72,379.19,50.48,473,2020,April
AQ_0538284,ST_007,5/21/2021 15:22,27.94,252.67,49.42,467,2021,May
AQ_0530202,ST_007,4/10/2024 19:19,59.42,57.26,46.43,32,2024,April
AQ_0505815,ST_007,7/2/2019 6:35,279.91,33.18,16.66,68,2019,July
AQ_0530195,ST_007,2/12/2022 8:56,187.86,330.96,7.77,440,2022,February
AQ_0373605,ST_007,4/2/2019 9:55,211,166.25,30.12,239,2019,April
AQ_0299409,ST_007,11/6/2022 12:01,332.24,104.29,47.32,149,2022,November
AQ_0437981,ST_007,5/27/2023 8:52,302.34,179.52,9.69,385,2023,May
AQ_0500958,ST_007,9/5/2019 5:31,79.14,67.48,62.05,289,2019,September
AQ_0037948,ST_007,1/16/2022 7:30,139.8,237.16,46.57,496,2022,January
AQ_0580687,ST_007,8/7/2021 19:31,141.88,200.05,9.61,436,2021,August
AQ_0391423,ST_007,11/9/2022 3:34,193,478.49,50.39,380,2022,November
AQ_0410063,ST_007,4/18/2024 2:09,121.73,439.82,6.26,396,2024,April
AQ_0416309,ST_007,2/4/2019 1:38,70.09,202.75,13.7,361,2019,February
AQ_0049453,ST_007,5/18/2021 13:12,148.22,152.97,57.3,218,2021,May
AQ_0419895,ST_007,11/6/2021 5:46,50.94,332.08,44.98,361,2021,November
AQ_0514703,ST_007,4/14/2023 11:16,299.64,481.43,18.48,468,2023,April
AQ_0086263,ST_007,5/2/2020 3:53,10.84,81.17,27.7,193,2020,May
AQ_0024905,ST_007,4/30/2022 12:20,317.88,147.79,7.77,42,2022,April
AQ_0373930,ST_007,3/24/2022 15:49,244.14,75.38,45.95,281,2022,March
AQ_0420593,ST_007,6/30/2023 7:21,294.68,482.83,63.19,281,2023,June
AQ_0432782,ST_007,1/13/2022 10:01,284.39,373.84,21.58,128,2022,January
AQ_0534129,ST_007,9/8/2020 17:07,56.12,386.37,35.45,235,2020,September
AQ_0553085,ST_007,5/23/2019 6:58,164.44,174.99,9.11,465,2019,May
AQ_0001883,ST_007,3/19/2019 19:39,258.57,270.87,37.71,379,2019,March
AQ_0562598,ST_007,9/7/2025 19:11,300.9,222.35,10.75,475,2025,September
AQ_0053761,ST_007,7/26/2024 11:06,249.02,100.24,25.38,340,2024,July
AQ_0062252,ST_007,9/2/2023 2:14,216.3,486.1,42.89,489,2023,September
AQ_0269974,ST_007,9/21/2025 18:27,147.95,301.36,64.89,391,2025,September
AQ_0310142,ST_007,11/19/2023 5:54,78.04,109.49,47.96,468,2023,November
AQ_0130221,ST_007,6/20/2026 5:41,238.79,164.34,6.72,65,2026,June
AQ_0349219,ST_007,11/14/2025 23:33,73.8,87.27,64.01,343,2025,November
AQ_0414106,ST_007,2/2/2024 15:57,193,415.14,16.24,368,2024,February
AQ_0265444,ST_007,3/31/2026 0:33,265.62,120.04,56.57,59,2026,March
AQ_0459733,ST_007,7/29/2024 8:52,325.32,99.46,64.95,414,2024,July
AQ_0065459,ST_007,8/13/2021 11:18,41.11,265.83,34.19,95,2021,August
AQ_0211991,ST_007,5/17/2023 15:48,30.26,268.36,46.55,408,2023,May
AQ_0241786,ST_007,6/13/2020 17:40,29.36,166.99,35.99,122,2020,June
AQ_0065934,ST_007,10/15/2026 14:34,277.41,321.08,17.16,82,2026,October
AQ_0227416,ST_007,8/29/2022 21:52,72.56,460.54,64.83,453,2022,August
AQ_0222590,ST_007,3/17/2026 15:50,84.62,76.17,39.62,472,2026,March
AQ_0439466,ST_007,1/15/2025 3:45,120.85,327.71,57.97,218,2025,January
AQ_0074289,ST_007,10/11/2024 10:00,243.14,339.97,21.75,282,2024,October
AQ_0556247,ST_007,4/14/2023 1:41,210.77,228.92,41.86,276,2023,April
AQ_0204658,ST_007,2/11/2026 8:47,268.48,23.74,57.03,25,2026,February
AQ_0559278,ST_007,4/22/2021 15:15,176.37,205.34,22.01,72,2021,April
AQ_0598264,ST_007,7/26/2021 22:47,121.21,352.79,52.77,333,2021,July
AQ_0171957,ST_007,12/21/2024 10:22,68.06,83.27,20.44,227,2024,December
AQ_0326532,ST_007,9/27/2019 15:58,41.44,315.91,38.24,303,2019,September
AQ_0303040,ST_007,12/3/2022 15:20,288.06,329.86,30.26,63,2022,December
AQ_0541983,ST_007,6/15/2021 15:03,215.43,251.37,69.9,328,2021,June
AQ_0214390,ST_007,3/5/2025 12:16,167.87,80.21,29.9,132,2025,March
AQ_0156205,ST_007,10/14/2024 1:27,302.38,407.32,40.89,224,2024,October
AQ_0254699,ST_007,8/23/2025 14:18,13.64,494.61,14.49,23,2025,August
AQ_0135508,ST_007,7/1/2020 1:52,93.96,483.57,45.08,278,2020,July
AQ_0215189,ST_007,3/11/2021 4:17,208.19,347.45,28.33,425,2021,March
AQ_0166895,ST_007,11/20/2021 5:25,172.17,51.35,30.18,246,2021,November
AQ_0097985,ST_007,3/5/2023 2:44,272.9,445.15,25.88,98,2023,March
AQ_0126053,ST_007,7/15/2023 20:54,187.98,214.09,9.42,152,2023,July
AQ_0449234,ST_007,1/14/2020 8:11,221.07,74.12,52.6,308,2020,January
AQ_0396851,ST_007,10/31/2023 18:54,174.73,262.34,59.67,318,2023,October
AQ_0337544,ST_007,11/24/2021 4:38,245,451.25,38.53,88,2021,November
AQ_0574160,ST_007,2/8/2023 23:40,275.08,61.75,59.65,270,2023,February
AQ_0415085,ST_007,6/21/2021 19:03,270.11,50,32.03,45,2021,June
AQ_0430326,ST_007,12/17/2022 15:55,237.07,366.89,43.21,129,2022,December
AQ_0160144,ST_007,11/12/2023 9:56,76.6,120.69,34.02,158,2023,November
AQ_0533867,ST_007,7/29/2024 7:17,226.17,419.82,43.98,327,2024,July
AQ_0308890,ST_007,9/10/2023 6:49,31.81,86.4,8.55,387,2023,September
AQ_0321906,ST_007,10/13/2020 18:04,67.91,96.65,28.62,143,2020,October
AQ_0084037,ST_007,6/11/2021 5:19,18.51,349.1,60.84,380,2021,June
AQ_0561939,ST_007,8/13/2026 8:46,188.28,306.59,69.1,144,2026,August
AQ_0473093,ST_007,9/21/2022 14:34,52.51,264.37,69.83,477,2022,September
AQ_0030252,ST_007,6/18/2022 10:46,46.62,32.61,64.98,270,2022,June
AQ_0372363,ST_007,3/30/2024 4:37,338.42,143.34,54.93,248,2024,March
AQ_0048256,ST_007,5/6/2020 16:49,90.58,444.28,44.74,355,2020,May
AQ_0254284,ST_007,5/1/2025 17:05,135.67,228.16,11.76,222,2025,May
AQ_0445745,ST_007,5/4/2024 2:37,316.71,24.96,15.73,465,2024,May
AQ_0118518,ST_007,6/18/2026 15:11,293.4,71.03,18.69,75,2026,June
AQ_0250740,ST_007,6/15/2024 5:23,347.36,44.2,37.41,336,2024,June
AQ_0185531,ST_007,5/29/2019 20:01,38.13,306.74,69.48,295,2019,May
AQ_0063944,ST_007,3/29/2023 1:04,149.35,304.21,25.21,294,2023,March
AQ_0034382,ST_007,12/6/2022 4:45,106.47,393.33,7.15,68,2022,December
AQ_0333623,ST_007,10/11/2025 18:18,102.88,66.45,25.02,186,2025,October
AQ_0513304,ST_007,6/12/2025 17:39,78.24,117.01,8.57,279,2025,June
AQ_0185815,ST_007,2/29/2020 15:21,72.99,61,16.22,488,2020,February
AQ_0453529,ST_007,9/25/2025 12:24,140.1,58.91,48.66,392,2025,September
AQ_0293854,ST_007,9/15/2026 1:39,250.22,341.06,45.41,132,2026,September
AQ_0076253,ST_007,12/26/2019 15:56,69.91,197.31,34.45,290,2019,December
AQ_0277132,ST_007,4/2/2021 12:21,69.67,136.21,28.58,161,2021,April
AQ_0588828,ST_007,9/27/2020 14:03,177.04,38.45,63.18,363,2020,September
AQ_0378667,ST_007,10/17/2019 10:52,41.9,480.78,24.77,242,2019,October
AQ_0336612,ST_007,10/13/2021 3:47,289.15,107.67,18.16,68,2021,October
AQ_0301886,ST_007,1/26/2019 23:54,226.2,398.81,43.3,368,2019,January
AQ_0196286,ST_007,4/7/2026 0:26,124.66,357.17,27,354,2026,April
AQ_0091786,ST_007,2/19/2021 1:00,219.36,400.64,39.84,42,2021,February
AQ_0153216,ST_007,1/24/2026 14:40,334.51,111.55,45.18,494,2026,January
AQ_0000534,ST_007,6/9/2026 20:58,16.54,416.87,23.61,21,2026,June
AQ_0458053,ST_007,5/2/2026 15:04,42.52,197.45,24.2,305,2026,May
AQ_0182802,ST_007,4/7/2026 18:03,49.82,497.97,53.08,376,2026,April
AQ_0404917,ST_007,6/10/2022 1:28,116.24,178.72,9.28,390,2022,June
AQ_0554496,ST_007,3/22/2025 6:59,83.48,289.1,31.92,190,2025,March
AQ_0058342,ST_007,9/4/2021 14:58,276.68,378.1,69.15,38,2021,September
AQ_0502586,ST_007,9/8/2023 17:39,154.31,162.21,32.3,106,2023,September
AQ_0361930,ST_007,10/12/2025 3:19,55.73,468.99,29.72,286,2025,October
AQ_0448549,ST_007,5/21/2026 11:25,253.7,450.84,68.65,85,2026,May
AQ_0089240,ST_007,3/17/2021 20:31,65.66,444.84,11.84,473,2021,March
AQ_0227689,ST_007,2/2/2020 16:35,343.68,297.45,31.21,339,2020,February
AQ_0060720,ST_007,1/6/2026 17:13,320.22,152.98,13.24,168,2026,January
AQ_0563733,ST_007,10/8/2021 17:58,150.39,208.18,17.97,342,2021,October
AQ_0274192,ST_007,3/27/2026 21:43,111.49,20.9,13.43,57,2026,March
AQ_0521602,ST_007,7/13/2025 4:43,216.68,209.49,26.41,214,2025,July
AQ_0137673,ST_007,1/13/2022 13:40,296.74,353.63,65.7,112,2022,January
AQ_0402265,ST_007,12/16/2024 15:53,318.27,77.86,38.83,135,2024,December
AQ_0065086,ST_007,8/15/2020 12:44,293.16,365.2,68.74,367,2020,August
AQ_0143023,ST_007,4/20/2022 2:01,52.91,476.71,47.91,379,2022,April
AQ_0193636,ST_007,11/7/2025 14:20,100.28,319.82,64.11,172,2025,November
AQ_0539826,ST_007,8/8/2025 17:53,298.78,137.66,9.3,307,2025,August
AQ_0560859,ST_007,6/8/2022 18:34,187.37,279.29,11.48,498,2022,June
AQ_0456382,ST_007,4/20/2026 5:39,52.85,69.19,32.64,220,2026,April
AQ_0550168,ST_007,6/15/2019 23:59,329.92,171.97,69.46,403,2019,June
AQ_0143005,ST_007,12/18/2024 18:42,330.78,282.68,25.58,427,2024,December
AQ_0338525,ST_007,3/29/2024 13:10,224.96,175,6.78,274,2024,March
AQ_0536845,ST_007,10/29/2020 22:35,113.84,211,5.35,271,2020,October
AQ_0165496,ST_007,4/11/2026 10:45,270.01,138.34,42.94,345,2026,April
AQ_0000873,ST_007,12/22/2023 19:17,303.15,175.8,64.29,22,2023,December
AQ_0507917,ST_007,6/15/2022 9:48,125.77,337.8,6.86,279,2022,June
AQ_0209595,ST_007,3/15/2024 8:36,147.71,33.65,11.04,412,2024,March
AQ_0577646,ST_007,10/3/2025 1:27,267.76,356.87,38.3,446,2025,October
AQ_0529226,ST_007,3/11/2025 10:52,339.71,47.61,9.25,177,2025,March
AQ_0305283,ST_007,11/19/2026 9:19,173.2,29.46,17.98,415,2026,November
AQ_0018075,ST_007,12/27/2024 15:25,349.17,214.05,45.15,97,2024,December
AQ_0113020,ST_007,4/5/2020 0:22,26.78,451.52,26.94,396,2020,April
AQ_0021757,ST_007,4/4/2024 20:48,271.48,241.78,46.63,461,2024,April
AQ_0563020,ST_007,8/2/2025 1:54,17.43,258.45,54.47,337,2025,August
AQ_0193579,ST_007,7/30/2021 0:05,46.46,471.56,7.23,445,2021,July
AQ_0304715,ST_007,3/22/2025 6:39,99.2,341.43,51.03,46,2025,March
AQ_0396183,ST_007,9/20/2019 13:38,274.97,232.42,29.56,336,2019,September
AQ_0398101,ST_007,11/2/2026 15:33,123.03,367.1,52.89,28,2026,November
AQ_0265330,ST_007,2/27/2026 16:12,124.32,446.83,19.33,91,2026,February
AQ_0469614,ST_007,11/18/2022 8:43,194.88,305.89,56.36,270,2022,November
AQ_0340684,ST_007,5/2/2022 20:38,215.97,110.26,50.4,334,2022,May
AQ_0039557,ST_007,8/23/2023 3:10,284.55,372.27,68.55,413,2023,August
AQ_0421597,ST_007,12/18/2023 8:32,39.38,362.99,65.36,81,2023,December
AQ_0389840,ST_007,5/6/2021 3:22,18.74,68.06,62.64,467,2021,May
AQ_0054069,ST_007,7/26/2024 16:52,259.75,382.51,13.84,280,2024,July
AQ_0294359,ST_007,2/2/2022 12:52,234.8,444.49,12.54,424,2022,February
AQ_0431826,ST_007,4/7/2025 23:19,17.18,393.09,7.37,261,2025,April
AQ_0482335,ST_007,11/7/2024 10:01,210.31,22.57,25,398,2024,November
AQ_0395997,ST_007,7/29/2025 11:24,39.43,464.49,23.45,372,2025,July
AQ_0226768,ST_007,1/8/2019 10:01,89.39,364.19,10.37,277,2019,January
AQ_0455799,ST_007,5/21/2025 15:44,283.1,173.64,28.73,476,2025,May
AQ_0311888,ST_007,8/22/2020 6:27,45.18,344.23,30.09,195,2020,August
AQ_0493478,ST_007,12/12/2025 10:50,288.26,338.44,66.08,124,2025,December
AQ_0559326,ST_007,4/26/2021 20:00,11.82,128.92,12.17,33,2021,April
AQ_0040078,ST_007,6/16/2023 3:51,343.46,36.3,33.7,464,2023,June
AQ_0397241,ST_007,8/26/2023 14:48,82.88,139.01,46.7,343,2023,August
AQ_0434954,ST_007,10/30/2022 13:30,183.89,349.91,23.47,399,2022,October
AQ_0067842,ST_007,3/25/2021 12:52,327.21,55.3,49.71,434,2021,March
AQ_0297384,ST_007,6/24/2024 9:10,151.69,484.98,55.07,475,2024,June
AQ_0507666,ST_007,6/30/2020 21:13,18.76,498.73,25.55,250,2020,June
AQ_0544411,ST_007,11/17/2022 6:02,90.05,72.55,60.87,97,2022,November
AQ_0430092,ST_007,9/21/2020 19:18,269.5,352.54,31.14,216,2020,September
AQ_0386335,ST_007,9/5/2023 21:06,77.16,366.48,34.57,92,2023,September
AQ_0360757,ST_007,3/13/2019 6:24,123.8,222.52,54.04,379,2019,March
AQ_0074377,ST_007,8/28/2019 10:44,244.81,113.38,11.75,124,2019,August
AQ_0206200,ST_007,3/9/2026 6:24,16.67,279.59,40.35,81,2026,March
AQ_0247229,ST_007,7/27/2021 3:20,149.48,425.45,50.92,259,2021,July
AQ_0159441,ST_007,9/16/2023 20:17,238.96,57.37,53.12,354,2023,September
AQ_0447938,ST_007,9/3/2026 13:59,80.68,315.82,61.06,377,2026,September
AQ_0537345,ST_007,7/13/2021 2:42,77.89,257.36,8.31,481,2021,July
AQ_0531279,ST_007,8/7/2022 12:42,153.88,451.82,56.56,387,2022,August
AQ_0011339,ST_007,5/31/2025 5:29,18.56,83.41,65.77,248,2025,May
AQ_0519417,ST_007,11/23/2026 4:15,326.55,58.58,48.27,483,2026,November
AQ_0363896,ST_007,6/14/2023 13:42,53.17,118.82,30.17,134,2023,June
AQ_0237545,ST_007,8/18/2022 16:03,189.99,314.73,40.84,454,2022,August
AQ_0304559,ST_007,11/2/2022 5:08,201.44,159.95,43.8,24,2022,November
AQ_0078451,ST_007,2/21/2024 6:11,190.76,442.41,44.52,277,2024,February
AQ_0114122,ST_007,12/12/2024 18:26,135.97,87.88,11.58,182,2024,December
AQ_0068990,ST_007,6/29/2026 8:01,127.71,114.37,66.32,453,2026,June
AQ_0290582,ST_007,5/13/2022 6:44,76.05,409.47,41.3,224,2022,May
AQ_0095204,ST_007,12/8/2025 6:18,267.63,462.63,33.25,215,2025,December
AQ_0404232,ST_007,12/12/2021 11:56,92.72,24.22,12.86,118,2021,December
AQ_0285766,ST_007,12/29/2024 3:02,287.38,94.28,56.72,201,2024,December
AQ_0493629,ST_007,8/31/2026 7:53,145.65,176.67,20.76,416,2026,August
AQ_0478300,ST_007,3/28/2022 20:49,341.1,356.62,37.55,51,2022,March
AQ_0143606,ST_007,1/20/2023 6:39,131.08,144.4,40.98,126,2023,January
AQ_0555420,ST_007,5/30/2023 18:13,74.5,472.26,19.24,44,2023,May
AQ_0265675,ST_007,1/26/2020 21:59,290.16,263.16,39.82,353,2020,January
AQ_0130659,ST_007,9/16/2024 12:20,84.87,405.53,66.16,353,2024,September
AQ_0515203,ST_007,2/15/2019 1:04,51.79,252.14,67.87,127,2019,February
AQ_0169471,ST_007,5/31/2026 15:25,339.6,151.2,60.12,123,2026,May
AQ_0212430,ST_007,6/15/2023 4:52,152.2,49.45,62.52,267,2023,June
AQ_0250045,ST_007,3/17/2025 16:19,219.17,195.16,31.2,136,2025,March
AQ_0244755,ST_007,7/22/2022 1:36,78.93,80.78,47.89,82,2022,July
AQ_0571198,ST_007,4/16/2024 7:14,129.53,348.53,26.03,366,2024,April
AQ_0080418,ST_007,6/19/2026 21:07,90.77,377.68,68.07,204,2026,June
AQ_0109588,ST_007,12/25/2019 22:02,262.21,27.56,16.82,310,2019,December
AQ_0037754,ST_007,4/5/2019 22:41,25.56,110.34,21.58,114,2019,April
AQ_0419673,ST_007,7/18/2026 11:42,233.44,480.21,64.88,107,2026,July
AQ_0073130,ST_007,3/21/2026 12:56,294.93,284.26,40.78,393,2026,March
AQ_0095323,ST_007,7/14/2022 20:30,332.7,352.51,43.57,42,2022,July
AQ_0343541,ST_007,2/10/2025 8:15,215.87,465.75,38.68,358,2025,February
AQ_0149755,ST_007,2/15/2019 1:22,77.12,75.03,51.97,35,2019,February
AQ_0508366,ST_007,11/5/2026 16:33,267.34,163.31,50.54,400,2026,November
AQ_0082218,ST_007,6/27/2020 18:07,173.34,462.04,64.5,70,2020,June
AQ_0598258,ST_007,1/29/2020 7:38,135.45,490.05,15.61,338,2020,January
AQ_0375935,ST_007,7/21/2026 2:38,187.12,227.68,49.8,478,2026,July
AQ_0490264,ST_007,4/10/2022 23:02,297.55,280.37,38.92,386,2022,April
AQ_0503795,ST_007,9/22/2022 20:29,203.56,409.75,9.52,420,2022,September
AQ_0418939,ST_007,10/9/2026 22:03,20.25,95.3,25.59,359,2026,October
AQ_0586260,ST_007,1/20/2025 16:04,94.74,232.29,18.53,271,2025,January
AQ_0317114,ST_007,9/19/2023 2:52,230.14,157.88,17.83,398,2023,September
AQ_0498340,ST_007,7/20/2019 21:30,138.66,56.7,69.27,408,2019,July
AQ_0406814,ST_007,10/29/2024 8:15,184.16,306.32,25.72,276,2024,October
AQ_0053372,ST_007,8/14/2019 21:34,344.75,110.59,60.75,389,2019,August
AQ_0118947,ST_007,3/6/2021 20:33,28.87,48.08,23.28,259,2021,March
AQ_0538671,ST_007,3/16/2025 11:07,145.97,255.25,42.49,156,2025,March
AQ_0099189,ST_007,3/29/2021 1:33,197.66,144.89,23.82,288,2021,March
AQ_0342640,ST_007,7/26/2026 16:12,148.97,407.2,59.32,481,2026,July
AQ_0571330,ST_007,2/4/2024 7:19,26.7,341.25,27.43,218,2024,February
AQ_0358071,ST_007,9/11/2025 7:15,188.62,493.98,37,262,2025,September
AQ_0437995,ST_007,6/12/2019 17:32,166.47,460.68,64.48,267,2019,June
AQ_0035713,ST_007,8/21/2022 18:07,63.45,223.35,39.23,252,2022,August
AQ_0433792,ST_007,1/19/2026 9:55,220.36,370.57,36.38,409,2026,January
AQ_0009444,ST_007,9/17/2022 14:37,82.17,83.42,44.72,435,2022,September
AQ_0491595,ST_007,12/11/2019 18:55,251.64,406.2,28.42,37,2019,December
AQ_0278900,ST_007,6/25/2025 4:12,203.63,414.68,18.54,373,2025,June
AQ_0261261,ST_007,2/10/2025 6:35,105.34,315.32,31.73,44,2025,February
AQ_0384605,ST_007,11/15/2024 14:23,109.81,481.27,11.71,125,2024,November
AQ_0376801,ST_007,2/14/2020 16:24,191.44,354.82,51.9,462,2020,February
AQ_0085574,ST_007,8/7/2023 0:17,63.44,478.02,33.32,432,2023,August
AQ_0080906,ST_007,4/26/2026 6:22,117.74,191.98,38.78,395,2026,April
AQ_0252261,ST_007,9/28/2024 0:57,248.15,175.32,68.85,264,2024,September
AQ_0581084,ST_007,3/12/2021 5:19,254.14,108.58,6.53,212,2021,March
AQ_0107314,ST_007,9/24/2026 2:08,62.64,70.26,50.2,357,2026,September
AQ_0284728,ST_007,11/16/2021 9:41,95.48,174.6,13.82,139,2021,November
AQ_0186876,ST_007,11/6/2021 14:01,196.82,498.06,16.6,495,2021,November
AQ_0036789,ST_007,3/6/2025 5:28,48.91,466.3,13.79,452,2025,March
AQ_0451273,ST_007,10/3/2021 5:15,138.79,381.11,60.67,92,2021,October
AQ_0126129,ST_007,1/5/2025 21:26,92.85,300.94,8.51,288,2025,January
AQ_0185534,ST_007,6/15/2020 19:01,102.92,322.47,42.14,238,2020,June
AQ_0545511,ST_007,11/24/2023 6:42,257.95,290.25,26.08,408,2023,November
AQ_0550925,ST_007,11/26/2023 14:00,139.76,229.47,44.24,283,2023,November
AQ_0217797,ST_007,4/10/2022 10:09,72.46,120.13,42.55,461,2022,April
AQ_0245263,ST_007,5/20/2024 17:52,138.81,398.78,42.3,191,2024,May
AQ_0593739,ST_007,8/18/2024 11:53,130.46,223.89,69.76,197,2024,August
AQ_0417511,ST_007,2/17/2019 13:56,268.16,436.95,11.78,161,2019,February
AQ_0468479,ST_007,9/14/2023 7:02,245.78,377.04,24.34,420,2023,September
AQ_0541244,ST_007,6/16/2023 20:36,23.91,67.54,45.02,368,2023,June
AQ_0115123,ST_007,3/12/2023 9:45,138.96,418.91,57.41,230,2023,March
AQ_0105350,ST_007,2/26/2023 22:06,235.69,423.02,17.28,329,2023,February
AQ_0123915,ST_007,10/14/2024 3:02,77.26,449.26,68.35,475,2024,October
AQ_0174591,ST_007,8/28/2025 17:31,20.27,249.34,23.36,88,2025,August
AQ_0244758,ST_007,3/2/2025 3:55,151.48,165.73,47.05,481,2025,March
AQ_0582140,ST_007,4/5/2021 2:51,234.78,395.8,17.64,432,2021,April
AQ_0293606,ST_007,8/11/2026 11:36,91.79,302.36,20.33,192,2026,August
AQ_0501625,ST_007,7/7/2025 21:33,347.82,305.34,42.54,351,2025,July
AQ_0269615,ST_007,2/4/2021 23:10,284.18,158.68,58.12,247,2021,February
AQ_0555928,ST_007,6/9/2026 3:19,56.42,147.29,13.53,217,2026,June
AQ_0240848,ST_007,9/18/2026 16:14,52.41,429.26,54.64,481,2026,September
AQ_0464276,ST_007,9/5/2026 13:01,194.77,369.3,31.02,149,2026,September
AQ_0532905,ST_007,10/19/2021 6:02,220.54,337.45,35.62,456,2021,October
AQ_0589084,ST_007,3/27/2019 6:05,307.56,422.01,67.47,187,2019,March
AQ_0126267,ST_007,12/3/2019 23:43,209.32,169.35,13.47,417,2019,December
AQ_0200091,ST_007,11/7/2025 23:32,344,278.65,48.13,132,2025,November
AQ_0356586,ST_007,5/1/2024 2:26,151.42,115.73,30.65,359,2024,May
AQ_0303021,ST_007,3/20/2026 0:58,311.46,395.92,28.8,285,2026,March
AQ_0082488,ST_007,11/1/2022 20:35,119.31,183.75,57.74,423,2022,November
AQ_0129015,ST_007,12/10/2019 7:58,291.62,106.33,26.49,52,2019,December
AQ_0525258,ST_007,10/1/2024 21:13,246.18,218.05,20.35,285,2024,October
AQ_0460424,ST_007,10/28/2019 6:24,349.05,138.83,37.99,364,2019,October
AQ_0571435,ST_007,8/31/2022 14:19,266.5,77.04,35.66,54,2022,August
AQ_0264478,ST_007,2/25/2022 9:01,246.79,294.99,27.27,23,2022,February
AQ_0450181,ST_007,5/20/2020 16:14,115.74,319.38,57.01,279,2020,May
AQ_0027638,ST_007,4/19/2021 6:32,241.15,56.58,55.22,113,2021,April
AQ_0351581,ST_007,4/25/2021 14:01,173.84,296.43,66.55,150,2021,April
AQ_0183374,ST_007,9/20/2023 8:00,35.31,499.31,43.61,462,2023,September
AQ_0075246,ST_007,11/22/2019 11:18,142.18,436.66,13.91,484,2019,November
AQ_0132994,ST_007,11/27/2023 17:13,341.21,457.09,10.56,478,2023,November
AQ_0413441,ST_007,3/11/2021 6:01,153.29,261.14,58.88,157,2021,March
AQ_0441227,ST_007,5/7/2020 0:10,138.72,228.18,24.14,182,2020,May
AQ_0385333,ST_007,7/14/2019 1:35,61.79,243.3,45.86,39,2019,July
AQ_0320959,ST_007,5/28/2021 12:08,240.02,87.03,35,113,2021,May
AQ_0465964,ST_007,1/30/2020 11:20,167.38,187.33,31.94,254,2020,January
AQ_0430245,ST_007,8/19/2021 20:28,254.06,442.73,56.78,313,2021,August
AQ_0578508,ST_007,2/1/2023 22:54,90.72,373.95,11.62,98,2023,February
AQ_0143915,ST_007,3/5/2025 21:52,37.84,352.74,24.46,240,2025,March
AQ_0464792,ST_007,1/15/2020 17:05,10.78,361.65,59.7,284,2020,January
AQ_0591936,ST_007,6/26/2024 21:21,153.51,462.17,38.34,458,2024,June
AQ_0054540,ST_007,7/9/2025 12:24,201.76,103.78,28.61,120,2025,July
AQ_0339858,ST_007,6/19/2021 18:47,123.95,139.91,11.42,227,2021,June
AQ_0407319,ST_007,2/27/2019 12:51,79.24,118.71,53.79,458,2019,February
AQ_0431902,ST_007,5/2/2022 14:21,151.09,438.42,48.51,361,2022,May
AQ_0250637,ST_007,2/7/2023 1:19,221.94,360.53,16.12,433,2023,February
AQ_0159525,ST_007,3/24/2025 17:20,298.05,353.63,16.78,223,2025,March
AQ_0594173,ST_007,1/30/2025 4:26,257.05,163.08,13.08,337,2025,January
AQ_0020535,ST_007,8/27/2019 13:59,134.35,194.59,29.08,275,2019,August
AQ_0561580,ST_007,2/15/2022 7:31,126.57,485.11,8.7,262,2022,February
AQ_0567862,ST_007,8/14/2023 8:12,328.12,487.08,51.87,457,2023,August
