Event_ID,Province,Year,Month,Event_Type,Intensity,CO2_Equivalent_Mt
EV_060637,Bagmati,2023,October,Construction,5,4.88
EV_014159,Bagmati,2025,March,Forest Fire,5,3.04
EV_078190,Bagmati,2025,April,Construction,5,4.78
EV_065949,Bagmati,2026,October,Construction,5,1.72
EV_048298,Bagmati,2023,November,Forest Fire,5,2.24
EV_017845,Bagmati,2021,February,Factory Emission,5,0.29
EV_046703,Bagmati,2019,December,Forest Fire,5,1.61
EV_008435,Bagmati,2024,November,Forest Fire,5,0.7
EV_078580,Bagmati,2022,February,Crop Burning,5,3.44
EV_066904,Bagmati,2023,September,Construction,5,1.26
EV_079048,Bagmati,2026,March,Crop Burning,5,1.99
EV_011921,Bagmati,2025,August,Forest Fire,5,1.32
EV_076216,Bagmati,2021,September,Crop Burning,5,1.25
EV_049346,Bagmati,2021,October,Dust Storm,5,2.11
EV_069578,Bagmati,2022,February,Construction,5,1.23
EV_094203,Bagmati,2023,May,Forest Fire,5,2.8
EV_098053,Bagmati,2021,September,Forest Fire,5,4.6
EV_076341,Bagmati,2022,June,Factory Emission,5,1.47
EV_034705,Bagmati,2025,July,Construction,5,3.11
EV_056526,Bagmati,2023,April,Crop Burning,5,0.45
EV_033505,Bagmati,2026,November,Construction,5,4.99
EV_014323,Bagmati,2024,April,Construction,5,1.2
EV_033650,Bagmati,2021,June,Crop Burning,5,1.43
EV_084823,Bagmati,2026,March,Construction,5,1.75
EV_044500,Bagmati,2020,June,Forest Fire,5,2.94
EV_046232,Bagmati,2023,May,Construction,5,4.52
EV_073649,Bagmati,2026,June,Crop Burning,5,3.39
EV_067744,Bagmati,2020,March,Crop Burning,5,1.04
EV_075093,Bagmati,2022,December,Forest Fire,5,4.54
EV_060644,Bagmati,2023,August,Forest Fire,5,3.67
EV_072373,Bagmati,2026,September,Crop Burning,5,3.76
EV_032473,Bagmati,2020,February,Dust Storm,5,1.43
EV_007263,Bagmati,2019,October,Crop Burning,5,1.23
EV_038797,Bagmati,2021,August,Dust Storm,5,2.93
EV_092694,Bagmati,2019,March,Construction,5,0.36
EV_063633,Bagmati,2020,November,Crop Burning,5,4.8
EV_085196,Bagmati,2020,July,Dust Storm,5,0.83
EV_069198,Bagmati,2026,October,Forest Fire,5,1.59
EV_021391,Bagmati,2021,November,Factory Emission,5,3.39
EV_023613,Bagmati,2019,January,Crop Burning,5,1.12
EV_061027,Bagmati,2026,March,Factory Emission,5,2.93
EV_044498,Bagmati,2022,September,Forest Fire,5,4.98
EV_098172,Bagmati,2020,April,Crop Burning,5,0.3
EV_058142,Bagmati,2026,August,Dust Storm,5,2.74
EV_026513,Bagmati,2022,December,Crop Burning,5,4.04
EV_096541,Bagmati,2026,May,Crop Burning,5,3.85
EV_084845,Bagmati,2019,November,Forest Fire,5,2.53
EV_092581,Bagmati,2024,March,Construction,5,3.35
EV_061873,Bagmati,2020,April,Dust Storm,5,3.8
EV_021782,Bagmati,2023,August,Forest Fire,5,2.98
EV_086406,Bagmati,2025,September,Construction,5,4.17
EV_035258,Bagmati,2021,March,Construction,5,3.31
EV_046227,Bagmati,2026,January,Crop Burning,5,2.9
EV_077125,Bagmati,2022,October,Factory Emission,5,1.05
EV_099181,Bagmati,2024,April,Forest Fire,5,4.63
EV_052126,Bagmati,2021,September,Factory Emission,5,4.93
EV_066854,Bagmati,2021,July,Construction,5,3.15
EV_098630,Bagmati,2026,March,Dust Storm,5,3.97
EV_033051,Bagmati,2026,November,Crop Burning,5,2.8
EV_008016,Bagmati,2026,October,Crop Burning,5,3.16
EV_084587,Bagmati,2020,January,Crop Burning,5,2.63
EV_022492,Bagmati,2024,October,Forest Fire,5,1.8
EV_069463,Bagmati,2026,October,Forest Fire,5,3.96
EV_065938,Bagmati,2019,May,Forest Fire,5,2.73
EV_034176,Bagmati,2023,January,Dust Storm,5,3.7
EV_041380,Bagmati,2026,September,Forest Fire,5,2.94
EV_072906,Bagmati,2023,October,Crop Burning,5,4.12
EV_020888,Bagmati,2023,January,Forest Fire,5,1.17
EV_071979,Bagmati,2022,May,Factory Emission,5,1.35
EV_036788,Bagmati,2019,July,Forest Fire,5,1.11
EV_006632,Bagmati,2025,March,Factory Emission,5,0.84
EV_065414,Bagmati,2024,August,Crop Burning,5,0.19
EV_055083,Bagmati,2023,March,Forest Fire,5,3.7
EV_083457,Bagmati,2024,March,Crop Burning,5,2.23
EV_058489,Bagmati,2019,April,Construction,5,4.3
EV_074473,Bagmati,2022,November,Dust Storm,5,0.14
EV_018443,Bagmati,2020,May,Factory Emission,5,1.54
EV_048793,Bagmati,2022,June,Dust Storm,5,1.63
EV_018853,Bagmati,2024,August,Construction,5,3.54
EV_087112,Bagmati,2024,July,Crop Burning,5,4.66
EV_051444,Bagmati,2022,March,Factory Emission,5,2.14
EV_098527,Bagmati,2020,January,Factory Emission,5,2.77
EV_049861,Bagmati,2020,March,Forest Fire,5,3.78
EV_054612,Bagmati,2020,December,Forest Fire,5,3.93
EV_094551,Bagmati,2019,July,Construction,5,4.2
EV_009256,Bagmati,2023,March,Forest Fire,5,2.52
EV_088108,Bagmati,2019,December,Crop Burning,5,1.15
EV_022807,Bagmati,2019,September,Crop Burning,5,2.04
EV_021721,Bagmati,2022,June,Factory Emission,5,4.59
EV_041517,Bagmati,2022,June,Crop Burning,5,3.57
EV_062583,Bagmati,2024,January,Forest Fire,5,4.66
EV_046681,Bagmati,2020,February,Forest Fire,5,0.76
EV_098985,Bagmati,2025,February,Dust Storm,5,2.72
EV_069443,Bagmati,2022,August,Dust Storm,5,4.99
EV_097536,Bagmati,2024,January,Dust Storm,5,0.21
EV_075193,Bagmati,2021,August,Forest Fire,5,1.76
EV_039440,Bagmati,2023,February,Construction,5,3.0
EV_066262,Bagmati,2025,June,Forest Fire,5,0.83
EV_003501,Bagmati,2023,May,Crop Burning,5,2.8
EV_036970,Bagmati,2022,May,Construction,5,0.65
EV_054478,Bagmati,2019,October,Forest Fire,5,2.7
EV_076263,Bagmati,2024,March,Crop Burning,5,4.03
EV_025895,Bagmati,2025,March,Dust Storm,5,0.98
EV_050605,Bagmati,2025,September,Dust Storm,5,4.68
EV_074822,Bagmati,2024,February,Forest Fire,5,4.08
EV_086037,Bagmati,2021,January,Crop Burning,5,4.76
EV_044463,Bagmati,2025,June,Construction,5,4.7
EV_004841,Bagmati,2025,January,Factory Emission,5,1.64
EV_092281,Bagmati,2026,March,Factory Emission,5,2.48
EV_010570,Bagmati,2025,February,Crop Burning,5,4.68
EV_058289,Bagmati,2023,September,Forest Fire,5,0.94
EV_092686,Bagmati,2023,September,Crop Burning,5,1.51
EV_023484,Bagmati,2019,June,Construction,5,0.16
EV_002135,Bagmati,2021,December,Construction,5,2.92
EV_098755,Bagmati,2020,January,Factory Emission,5,3.16
EV_080427,Bagmati,2022,April,Crop Burning,5,4.5
EV_025864,Bagmati,2021,May,Construction,5,1.53
EV_074546,Bagmati,2023,November,Factory Emission,5,0.85
EV_089819,Bagmati,2021,June,Factory Emission,5,2.16
EV_082379,Bagmati,2019,December,Crop Burning,5,4.46
EV_042015,Bagmati,2022,January,Crop Burning,5,1.17
EV_049752,Bagmati,2021,January,Factory Emission,5,2.43
EV_023070,Bagmati,2025,April,Construction,5,1.33
EV_009243,Bagmati,2024,January,Dust Storm,5,4.24
EV_003887,Bagmati,2021,November,Construction,5,4.17
EV_061386,Bagmati,2020,July,Dust Storm,5,4.14
EV_084926,Bagmati,2019,July,Factory Emission,5,4.02
EV_020942,Bagmati,2019,June,Forest Fire,5,0.5
EV_076016,Bagmati,2021,March,Crop Burning,5,3.28
EV_041271,Bagmati,2023,November,Construction,5,4.88
EV_015823,Bagmati,2019,August,Factory Emission,5,4.69
EV_059584,Bagmati,2022,September,Forest Fire,5,4.17
EV_018188,Bagmati,2026,April,Forest Fire,5,3.37
EV_097798,Bagmati,2026,February,Dust Storm,5,3.03
EV_086881,Bagmati,2026,September,Crop Burning,5,3.43
EV_073937,Bagmati,2025,March,Forest Fire,5,3.61
EV_099249,Bagmati,2021,March,Construction,5,1.61
EV_052716,Bagmati,2022,June,Factory Emission,5,3.87
EV_039250,Bagmati,2026,August,Construction,5,3.0
EV_080071,Bagmati,2020,July,Construction,5,3.44
EV_019612,Bagmati,2026,April,Forest Fire,5,2.28
EV_022331,Bagmati,2023,September,Construction,5,2.5
EV_024597,Bagmati,2024,July,Dust Storm,5,2.53
EV_042225,Bagmati,2023,June,Construction,5,0.57
EV_031585,Bagmati,2021,September,Construction,5,0.13
EV_044454,Bagmati,2022,October,Forest Fire,5,0.39
EV_025068,Bagmati,2020,December,Dust Storm,5,1.42
EV_090898,Bagmati,2021,February,Forest Fire,5,2.41
EV_062590,Bagmati,2023,July,Dust Storm,5,1.03
EV_046447,Bagmati,2019,October,Forest Fire,5,3.86
EV_052387,Bagmati,2022,December,Dust Storm,5,4.75
EV_085936,Bagmati,2019,December,Crop Burning,5,2.66
EV_051158,Bagmati,2020,November,Factory Emission,5,0.57
EV_066379,Bagmati,2020,January,Construction,5,1.16
EV_045495,Bagmati,2019,October,Crop Burning,5,2.47
EV_097699,Bagmati,2022,June,Factory Emission,5,2.17
EV_024734,Bagmati,2023,July,Factory Emission,5,2.55
EV_006591,Bagmati,2025,July,Factory Emission,5,4.39
EV_051628,Bagmati,2021,December,Crop Burning,5,2.69
EV_046392,Bagmati,2019,March,Factory Emission,5,2.67
EV_093038,Bagmati,2024,July,Construction,5,1.64
EV_072316,Bagmati,2026,October,Dust Storm,5,3.68
EV_084402,Bagmati,2020,September,Forest Fire,5,3.74
EV_016323,Bagmati,2023,March,Crop Burning,5,3.49
EV_083774,Bagmati,2026,January,Crop Burning,5,0.27
EV_063196,Bagmati,2023,November,Dust Storm,5,0.28
EV_028963,Bagmati,2026,March,Dust Storm,5,1.86
EV_041758,Bagmati,2020,August,Crop Burning,5,1.67
EV_031860,Bagmati,2023,February,Dust Storm,5,4.29
EV_044151,Bagmati,2021,June,Construction,5,0.9
EV_056161,Bagmati,2025,June,Crop Burning,5,0.48
EV_080342,Bagmati,2023,May,Dust Storm,5,0.85
EV_045679,Bagmati,2024,August,Crop Burning,5,1.65
EV_025559,Bagmati,2020,August,Dust Storm,5,0.67
EV_073132,Bagmati,2023,July,Dust Storm,5,2.42
EV_083273,Bagmati,2022,September,Crop Burning,5,4.69
EV_073011,Bagmati,2022,June,Dust Storm,5,2.45
EV_098435,Bagmati,2024,September,Dust Storm,5,0.43
EV_029673,Bagmati,2023,February,Crop Burning,5,0.16
EV_004969,Bagmati,2025,September,Dust Storm,5,1.73
EV_003022,Bagmati,2025,December,Dust Storm,5,2.43
EV_039356,Bagmati,2022,August,Forest Fire,5,3.13
EV_046561,Bagmati,2020,September,Factory Emission,5,4.53
EV_092318,Bagmati,2019,March,Crop Burning,5,4.78
EV_078539,Bagmati,2020,May,Crop Burning,5,2.98
EV_067564,Bagmati,2022,April,Dust Storm,5,2.71
EV_046803,Bagmati,2022,October,Forest Fire,5,3.73
EV_035778,Bagmati,2021,May,Crop Burning,5,3.26
EV_093582,Bagmati,2026,February,Crop Burning,5,2.04
EV_004388,Bagmati,2026,August,Forest Fire,5,0.37
EV_096940,Bagmati,2024,July,Forest Fire,5,2.29
EV_072346,Bagmati,2021,May,Construction,5,3.42
EV_026148,Bagmati,2022,December,Forest Fire,5,4.71
EV_047585,Bagmati,2024,January,Crop Burning,5,2.2
EV_051555,Bagmati,2024,February,Factory Emission,5,0.15
EV_002939,Bagmati,2025,January,Factory Emission,5,3.87
EV_054917,Bagmati,2019,November,Factory Emission,5,0.77
EV_059747,Bagmati,2026,February,Dust Storm,5,1.04
EV_013717,Bagmati,2021,January,Forest Fire,5,2.59
EV_012877,Bagmati,2020,August,Factory Emission,5,0.78
EV_017401,Bagmati,2019,October,Crop Burning,5,3.81
EV_021226,Bagmati,2025,April,Forest Fire,5,4.28
EV_074600,Bagmati,2025,November,Dust Storm,5,3.84
EV_033758,Bagmati,2025,August,Crop Burning,5,0.29
EV_082503,Bagmati,2024,April,Construction,5,0.88
EV_060662,Bagmati,2025,November,Factory Emission,5,4.6
EV_078149,Bagmati,2026,September,Factory Emission,5,3.59
EV_006539,Bagmati,2019,September,Forest Fire,5,0.86
EV_028560,Bagmati,2026,December,Crop Burning,5,0.56
EV_083008,Bagmati,2020,April,Construction,5,0.24
EV_014156,Bagmati,2024,March,Crop Burning,5,0.18
EV_074872,Bagmati,2022,June,Dust Storm,5,3.62
EV_041034,Bagmati,2021,December,Factory Emission,5,0.19
EV_041538,Bagmati,2021,December,Factory Emission,5,3.77
EV_040238,Bagmati,2026,August,Dust Storm,5,1.67
EV_099296,Bagmati,2019,March,Construction,5,2.44
EV_018795,Bagmati,2022,March,Forest Fire,5,3.56
EV_000912,Bagmati,2026,January,Dust Storm,5,1.86
EV_040812,Bagmati,2024,July,Construction,5,0.78
EV_029159,Bagmati,2024,February,Crop Burning,5,2.83
EV_044005,Bagmati,2021,May,Factory Emission,5,4.72
EV_096826,Bagmati,2023,February,Dust Storm,5,2.44
EV_012828,Bagmati,2022,December,Crop Burning,5,1.79
EV_099616,Bagmati,2023,July,Construction,5,2.33
EV_031416,Bagmati,2025,December,Factory Emission,5,2.47
EV_033585,Bagmati,2019,April,Dust Storm,5,0.93
EV_042657,Bagmati,2021,May,Forest Fire,5,0.14
EV_088300,Bagmati,2025,April,Forest Fire,5,4.04
EV_006434,Bagmati,2023,December,Crop Burning,5,1.69
EV_022533,Bagmati,2025,June,Factory Emission,5,1.68
EV_052226,Bagmati,2026,February,Dust Storm,5,3.93
EV_074705,Bagmati,2022,March,Dust Storm,5,4.79
EV_024549,Bagmati,2024,October,Crop Burning,5,4.03
EV_038656,Bagmati,2020,September,Crop Burning,5,3.19
EV_063581,Bagmati,2025,August,Construction,5,3.57
EV_048643,Bagmati,2024,June,Crop Burning,5,4.8
EV_007504,Bagmati,2024,June,Forest Fire,5,3.0
EV_061960,Bagmati,2024,May,Factory Emission,5,3.52
EV_042179,Bagmati,2026,June,Dust Storm,5,4.59
EV_021820,Bagmati,2026,December,Dust Storm,5,2.85
EV_094402,Bagmati,2023,March,Dust Storm,5,4.14
EV_038246,Bagmati,2026,April,Factory Emission,5,4.27
EV_027527,Bagmati,2020,December,Factory Emission,5,2.22
EV_097507,Bagmati,2020,May,Dust Storm,5,4.77
EV_071554,Bagmati,2025,January,Dust Storm,5,4.23
EV_073452,Bagmati,2026,August,Crop Burning,5,1.94
EV_000877,Bagmati,2021,March,Forest Fire,5,1.4
EV_037944,Bagmati,2020,November,Factory Emission,5,1.95
EV_049572,Bagmati,2026,December,Crop Burning,5,2.38
EV_051164,Bagmati,2025,April,Dust Storm,5,3.25
EV_011932,Bagmati,2020,April,Factory Emission,5,0.35
EV_063073,Bagmati,2021,March,Dust Storm,5,1.37
EV_086130,Bagmati,2021,April,Crop Burning,5,2.04
EV_022536,Bagmati,2026,December,Construction,5,1.77
EV_000009,Koshi,2019,May,Factory Emission,5,3.72
EV_000011,Koshi,2026,May,Forest Fire,5,3.78
EV_000014,Koshi,2026,November,Dust Storm,5,3.28
EV_000015,Koshi,2024,February,Construction,5,1.33
EV_000020,Koshi,2023,August,Construction,5,3.18
EV_000021,Koshi,2024,May,Dust Storm,5,3.2
EV_000023,Koshi,2020,August,Factory Emission,5,3.94
EV_000027,Koshi,2026,February,Construction,5,1.56
EV_000032,Koshi,2022,June,Forest Fire,5,2.38
EV_000040,Koshi,2026,October,Construction,5,4.69
EV_000046,Koshi,2025,November,Factory Emission,5,0.95
EV_000053,Koshi,2024,December,Construction,5,1.41
EV_000055,Koshi,2021,November,Factory Emission,5,4.3
EV_000056,Koshi,2020,October,Crop Burning,5,1.26
EV_000058,Koshi,2023,February,Forest Fire,5,3.3
EV_000061,Koshi,2025,September,Forest Fire,5,1.43
EV_000062,Koshi,2019,December,Dust Storm,5,0.56
EV_000064,Koshi,2020,February,Factory Emission,5,1.78
EV_000065,Koshi,2024,December,Dust Storm,5,4.15
EV_000080,Koshi,2026,November,Forest Fire,5,2.57
EV_000083,Koshi,2023,May,Crop Burning,5,0.42
EV_000084,Koshi,2019,July,Factory Emission,5,2.92
EV_000094,Koshi,2022,April,Forest Fire,5,1.32
EV_000113,Koshi,2024,March,Dust Storm,5,3.98
EV_000118,Koshi,2025,December,Crop Burning,5,2.24
EV_000123,Koshi,2019,November,Forest Fire,5,3.03
EV_000124,Koshi,2024,February,Crop Burning,5,1.44
EV_000139,Koshi,2020,May,Crop Burning,5,4.02
EV_000147,Koshi,2021,September,Construction,5,0.65
EV_000151,Koshi,2019,March,Factory Emission,5,2.6
EV_000161,Koshi,2019,February,Dust Storm,5,0.98
EV_000169,Koshi,2025,December,Dust Storm,5,1.82
EV_000170,Koshi,2023,August,Forest Fire,5,3.39
EV_000174,Koshi,2020,August,Dust Storm,5,1.04
EV_000184,Koshi,2022,January,Forest Fire,5,3.08
EV_000187,Koshi,2026,September,Construction,5,4.91
EV_000195,Koshi,2021,July,Construction,5,3.15
EV_000196,Koshi,2026,November,Crop Burning,5,2.62
EV_000200,Koshi,2023,September,Crop Burning,5,1.56
EV_000208,Koshi,2022,June,Dust Storm,5,0.21
EV_000210,Koshi,2019,May,Forest Fire,5,1.97
EV_000212,Koshi,2026,May,Forest Fire,5,3.54
EV_000218,Koshi,2023,December,Forest Fire,5,2.98
EV_000228,Koshi,2022,December,Dust Storm,5,4.23
EV_000232,Koshi,2021,October,Dust Storm,5,4.59
EV_000237,Koshi,2023,May,Crop Burning,5,3.64
EV_000242,Koshi,2024,July,Crop Burning,5,4.6
EV_000243,Koshi,2024,April,Forest Fire,5,4.26
EV_000245,Koshi,2022,November,Construction,5,4.42
EV_000250,Koshi,2024,March,Crop Burning,5,3.03
EV_000251,Koshi,2026,January,Forest Fire,5,3.54
EV_000270,Koshi,2023,October,Forest Fire,5,1.42
EV_000274,Koshi,2020,February,Forest Fire,5,4.76
EV_000277,Koshi,2025,February,Factory Emission,5,4.57
EV_000281,Koshi,2026,April,Forest Fire,5,3.0
EV_000283,Koshi,2025,December,Construction,5,1.64
EV_000291,Koshi,2019,January,Construction,5,1.36
EV_000292,Koshi,2019,March,Construction,5,2.21
EV_000313,Koshi,2024,August,Construction,5,0.14
EV_000331,Koshi,2021,December,Factory Emission,5,2.79
EV_000332,Koshi,2022,November,Construction,5,4.73
EV_000333,Koshi,2025,October,Factory Emission,5,1.77
EV_000339,Koshi,2019,February,Factory Emission,5,0.54
EV_000340,Koshi,2021,November,Crop Burning,5,2.44
EV_000348,Koshi,2024,October,Dust Storm,5,1.33
EV_000350,Koshi,2021,March,Crop Burning,5,3.66
EV_000356,Koshi,2020,December,Crop Burning,5,3.55
EV_000363,Koshi,2023,June,Construction,5,2.33
EV_000365,Koshi,2021,September,Forest Fire,5,4.35
EV_000393,Koshi,2025,December,Factory Emission,5,4.38
EV_000394,Koshi,2019,August,Crop Burning,5,0.28
EV_000403,Koshi,2021,March,Crop Burning,5,2.76
EV_000406,Koshi,2024,December,Forest Fire,5,2.39
EV_000410,Koshi,2020,June,Crop Burning,5,4.4
EV_000411,Koshi,2019,February,Crop Burning,5,0.78
EV_000415,Koshi,2025,January,Factory Emission,5,4.72
EV_000419,Koshi,2020,September,Crop Burning,5,4.81
EV_000432,Koshi,2024,February,Forest Fire,5,1.42
EV_000438,Koshi,2025,August,Dust Storm,5,0.44
EV_000447,Koshi,2019,November,Construction,5,1.85
EV_000450,Koshi,2026,January,Forest Fire,5,3.56
EV_000455,Koshi,2025,December,Forest Fire,5,0.77
EV_000463,Koshi,2023,May,Construction,5,1.89
EV_000470,Koshi,2025,June,Crop Burning,5,4.6
EV_000481,Koshi,2023,March,Factory Emission,5,4.06
EV_000482,Koshi,2026,September,Construction,5,4.42
EV_000490,Koshi,2019,July,Dust Storm,5,4.97
EV_000492,Koshi,2025,November,Dust Storm,5,1.81
EV_000493,Koshi,2019,October,Forest Fire,5,1.01
EV_000499,Koshi,2019,March,Factory Emission,5,4.01
EV_000502,Koshi,2025,June,Factory Emission,5,4.92
EV_000511,Koshi,2024,September,Forest Fire,5,2.18
EV_000514,Koshi,2022,January,Factory Emission,5,3.66
EV_000517,Koshi,2022,May,Forest Fire,5,4.07
EV_000522,Koshi,2019,September,Dust Storm,5,0.1
EV_000529,Koshi,2020,May,Crop Burning,5,0.96
EV_000536,Koshi,2020,March,Forest Fire,5,3.55
EV_000550,Koshi,2026,April,Forest Fire,5,3.14
EV_000558,Koshi,2026,January,Factory Emission,5,3.67
EV_000562,Koshi,2020,October,Dust Storm,5,0.19
EV_000568,Koshi,2025,February,Factory Emission,5,4.99
EV_000570,Koshi,2026,June,Dust Storm,5,0.63
EV_000574,Koshi,2021,May,Forest Fire,5,0.86
EV_000578,Koshi,2023,August,Dust Storm,5,2.04
EV_000579,Koshi,2020,July,Dust Storm,5,0.83
EV_000587,Koshi,2025,May,Factory Emission,5,2.57
EV_000589,Koshi,2025,April,Construction,5,4.99
EV_000597,Koshi,2022,December,Factory Emission,5,0.96
EV_000610,Koshi,2024,December,Crop Burning,5,0.49
EV_000612,Koshi,2024,October,Construction,5,4.29
EV_000617,Koshi,2025,July,Crop Burning,5,3.66
EV_000619,Koshi,2021,September,Dust Storm,5,3.02
EV_000624,Koshi,2022,October,Crop Burning,5,3.31
EV_000633,Koshi,2024,July,Crop Burning,5,1.01
EV_000646,Koshi,2021,October,Factory Emission,5,2.83
EV_000651,Koshi,2024,January,Factory Emission,5,0.8
EV_000654,Koshi,2020,July,Forest Fire,5,2.51
EV_000656,Koshi,2025,April,Dust Storm,5,1.02
EV_000661,Koshi,2026,March,Dust Storm,5,1.56
EV_000665,Koshi,2025,August,Crop Burning,5,1.03
EV_000669,Koshi,2021,May,Crop Burning,5,4.7
EV_000674,Koshi,2019,February,Forest Fire,5,2.27
EV_000688,Koshi,2023,February,Crop Burning,5,4.69
EV_000697,Koshi,2019,January,Construction,5,2.01
EV_000700,Koshi,2026,August,Forest Fire,5,3.37
EV_000701,Koshi,2022,September,Crop Burning,5,4.62
EV_000703,Koshi,2024,July,Forest Fire,5,4.33
EV_000704,Koshi,2024,July,Forest Fire,5,2.65
EV_000708,Koshi,2021,January,Construction,5,1.27
EV_000712,Koshi,2025,June,Forest Fire,5,0.98
EV_000713,Koshi,2020,April,Construction,5,2.37
EV_000716,Koshi,2026,November,Dust Storm,5,4.19
EV_000720,Koshi,2020,January,Construction,5,3.48
EV_000722,Koshi,2026,August,Dust Storm,5,4.66
EV_000723,Koshi,2019,December,Dust Storm,5,3.18
EV_000733,Koshi,2019,June,Crop Burning,5,2.87
EV_000734,Koshi,2023,March,Construction,5,3.85
EV_000737,Koshi,2026,November,Crop Burning,5,1.16
EV_000747,Koshi,2020,June,Construction,5,0.12
EV_000750,Koshi,2025,October,Construction,5,2.23
EV_000760,Koshi,2025,October,Dust Storm,5,3.75
EV_000767,Koshi,2023,April,Dust Storm,5,3.04
EV_000771,Koshi,2025,March,Dust Storm,5,4.92
EV_000787,Koshi,2022,May,Forest Fire,5,0.38
EV_000789,Koshi,2024,October,Dust Storm,5,1.99
EV_000794,Koshi,2025,September,Construction,5,1.25
EV_000797,Koshi,2020,January,Crop Burning,5,1.83
EV_000803,Koshi,2021,October,Construction,5,1.48
EV_000804,Koshi,2024,June,Factory Emission,5,3.4
EV_000805,Koshi,2026,September,Forest Fire,5,3.97
EV_000813,Koshi,2025,December,Dust Storm,5,4.17
EV_000815,Koshi,2025,February,Crop Burning,5,4.88
EV_000820,Koshi,2024,September,Crop Burning,5,0.37
EV_000824,Koshi,2023,July,Dust Storm,5,2.44
EV_000830,Koshi,2021,October,Construction,5,4.97
EV_000839,Koshi,2023,April,Factory Emission,5,1.73
EV_000845,Koshi,2026,May,Construction,5,4.65
EV_000853,Koshi,2024,March,Factory Emission,5,3.38
EV_000854,Koshi,2023,June,Crop Burning,5,2.99
EV_000856,Koshi,2026,March,Construction,5,1.5
EV_000858,Koshi,2020,January,Factory Emission,5,4.79
EV_000859,Koshi,2021,September,Factory Emission,5,4.09
EV_000870,Koshi,2022,April,Construction,5,3.17
EV_000872,Koshi,2020,July,Forest Fire,5,0.47
EV_000875,Koshi,2026,November,Crop Burning,5,3.36
EV_000879,Koshi,2023,October,Forest Fire,5,1.9
EV_079246,Koshi,2024,March,Crop Burning,5,2.82
EV_007609,Koshi,2022,May,Forest Fire,5,2.69
EV_024917,Koshi,2024,April,Construction,5,0.24
EV_083531,Koshi,2025,April,Dust Storm,5,0.82
EV_002927,Koshi,2026,March,Forest Fire,5,1.67
EV_060915,Koshi,2022,February,Forest Fire,5,2.85
EV_065748,Koshi,2020,January,Factory Emission,5,4.85
EV_087653,Koshi,2025,February,Forest Fire,5,0.63
EV_062465,Koshi,2023,November,Crop Burning,5,4.54
EV_038255,Koshi,2024,February,Crop Burning,5,2.51
EV_059877,Koshi,2023,August,Factory Emission,5,4.58
EV_076872,Koshi,2021,October,Forest Fire,5,3.58
EV_052428,Koshi,2026,December,Dust Storm,5,2.63
EV_023472,Koshi,2026,July,Dust Storm,5,4.5
EV_023913,Koshi,2019,April,Crop Burning,5,0.73
EV_058968,Koshi,2021,September,Forest Fire,5,2.29
EV_091009,Koshi,2021,June,Dust Storm,5,2.72
EV_064604,Koshi,2020,November,Crop Burning,5,3.27
EV_024677,Koshi,2021,August,Forest Fire,5,4.8
EV_029547,Koshi,2026,August,Crop Burning,5,0.11
EV_030512,Koshi,2022,December,Dust Storm,5,2.71
EV_082626,Koshi,2023,July,Crop Burning,5,0.15
EV_078391,Koshi,2020,February,Construction,5,4.29
EV_069175,Koshi,2026,October,Factory Emission,5,2.17
EV_008827,Koshi,2022,May,Construction,5,2.22
EV_058943,Koshi,2021,February,Crop Burning,5,4.15
EV_082644,Koshi,2019,May,Construction,5,1.1
EV_020759,Koshi,2021,November,Dust Storm,5,3.09
EV_025737,Koshi,2024,February,Factory Emission,5,0.72
EV_005766,Koshi,2023,April,Crop Burning,5,0.54
EV_007283,Koshi,2019,March,Factory Emission,5,0.74
EV_005469,Koshi,2022,October,Dust Storm,5,3.49
EV_020567,Koshi,2024,March,Dust Storm,5,3.5
EV_076408,Koshi,2021,September,Forest Fire,5,3.6
EV_095377,Koshi,2022,August,Factory Emission,5,1.96
EV_024306,Koshi,2023,August,Construction,5,0.42
EV_098436,Koshi,2024,June,Factory Emission,5,0.32
EV_042315,Koshi,2021,July,Dust Storm,5,1.24
EV_060770,Koshi,2021,May,Dust Storm,5,3.79
EV_052257,Koshi,2025,March,Forest Fire,5,4.01
EV_051039,Koshi,2019,January,Dust Storm,5,3.19
EV_039572,Koshi,2019,April,Construction,5,0.97
EV_015582,Koshi,2026,January,Crop Burning,5,0.25
EV_076261,Koshi,2022,February,Crop Burning,5,4.62
EV_070148,Koshi,2026,December,Construction,5,1.3
EV_049652,Koshi,2019,November,Crop Burning,5,3.0
EV_090551,Koshi,2025,February,Factory Emission,5,2.17
EV_023174,Koshi,2026,April,Dust Storm,5,0.88
EV_032025,Koshi,2023,February,Factory Emission,5,3.27
EV_059343,Koshi,2024,February,Construction,5,2.42
EV_067040,Koshi,2025,September,Dust Storm,5,2.74
EV_045611,Koshi,2021,August,Forest Fire,5,3.59
EV_017678,Koshi,2024,September,Crop Burning,5,4.39
EV_027885,Koshi,2019,September,Construction,5,4.22
EV_061825,Koshi,2019,January,Forest Fire,5,1.34
EV_008902,Koshi,2025,March,Construction,5,4.97
EV_008031,Koshi,2024,August,Forest Fire,5,4.58
EV_064946,Koshi,2023,July,Factory Emission,5,0.33
EV_075475,Koshi,2021,November,Factory Emission,5,3.03
EV_057724,Koshi,2024,December,Crop Burning,5,4.83
EV_073439,Koshi,2020,September,Crop Burning,5,4.95
