_id,Station_ID,Timestamp,Temperature_C,Humidity_Pct,Wind_Speed_Kph,Visibility_Km
WX_0418010,ST_007,2024-04-15 21:29:31,18.6,58.9,26.7,1.6
WX_0450963,ST_007,2023-05-27 10:31:43,32.8,98.9,10.4,12.6
WX_0006218,ST_007,2025-06-15 10:18:24,31.8,20.3,24.0,0.2
WX_0203095,ST_007,2022-04-15 23:39:17,6.1,72.2,14.5,11.4
WX_0538885,ST_007,2025-03-10 16:30:35,29.8,49.8,20.2,2.1
WX_0350090,ST_007,2024-11-22 06:03:11,23.1,26.2,22.0,8.1
WX_0379741,ST_007,2020-02-13 17:35:35,28.2,11.4,26.2,10.5
WX_0417524,ST_007,2026-03-23 12:38:46,26.8,85.1,9.5,2.7
WX_0123086,ST_007,2025-11-02 01:30:47,13.1,75.5,2.8,14.0
WX_0471585,ST_007,2023-03-23 12:10:43,11.2,41.8,5.6,8.1
WX_0342877,ST_007,2020-06-09 09:13:39,16.0,61.9,21.2,13.5
WX_0161279,ST_007,2021-07-14 12:59:28,35.8,15.8,22.2,10.7
WX_0080617,ST_007,2024-08-05 12:27:51,7.6,65.8,13.6,2.2
WX_0322826,ST_007,2025-05-03 12:53:39,4.6,76.7,29.0,2.8
WX_0080084,ST_007,2022-01-16 19:31:05,2.9,53.7,29.0,7.2
WX_0116156,ST_007,2023-12-08 20:16:56,38.9,85.0,10.0,0.7
WX_0465231,ST_007,2020-08-18 06:13:29,7.2,61.9,15.8,2.9
WX_0073682,ST_007,2025-11-20 19:34:27,12.5,41.2,28.7,6.5
WX_0310023,ST_007,2024-09-22 06:50:55,11.4,11.2,5.2,5.2
WX_0187941,ST_007,2026-03-06 05:48:28,34.8,82.7,19.3,4.2
WX_0201131,ST_007,2020-07-27 01:40:08,31.2,57.6,13.0,3.1
WX_0501237,ST_007,2022-10-05 09:06:07,20.3,41.7,5.1,13.5
WX_0564935,ST_007,2023-04-29 04:01:52,24.1,24.4,28.5,9.3
WX_0356418,ST_007,2023-11-09 22:17:01,2.7,59.7,4.2,2.0
WX_0456547,ST_007,2020-05-17 00:47:55,38.1,67.9,25.4,6.1
WX_0370430,ST_007,2022-02-10 16:20:01,14.2,29.4,0.7,14.2
WX_0015618,ST_007,2025-08-26 21:32:05,19.6,82.1,20.9,1.4
WX_0484790,ST_007,2019-10-12 20:21:52,37.5,77.2,3.2,12.0
WX_0547742,ST_007,2024-05-18 19:06:41,34.5,87.8,29.0,13.6
WX_0146636,ST_007,2025-03-08 11:40:14,27.0,46.7,8.8,10.0
WX_0223594,ST_007,2024-08-20 03:56:21,20.1,52.9,27.4,11.7
WX_0132889,ST_007,2019-11-18 16:01:03,16.3,93.1,2.7,10.7
WX_0315886,ST_007,2026-01-02 23:08:07,31.1,43.0,19.8,1.0
WX_0393760,ST_007,2020-01-27 07:25:17,30.5,62.6,9.0,7.6
WX_0568757,ST_007,2019-03-16 07:33:16,25.1,87.6,21.2,6.2
WX_0362533,ST_007,2022-11-12 00:27:11,10.2,64.8,4.9,12.7
WX_0006050,ST_007,2019-07-06 17:11:09,33.0,71.4,23.2,1.7
WX_0420662,ST_007,2026-07-03 06:01:50,34.3,97.3,18.0,11.1
WX_0292852,ST_007,2025-10-23 01:40:16,32.6,19.3,7.0,12.5
WX_0285143,ST_007,2025-12-19 06:20:35,9.9,76.6,6.2,0.2
WX_0239559,ST_007,2019-03-19 07:03:51,38.9,63.5,1.3,12.3
WX_0251076,ST_007,2021-06-01 21:06:09,32.2,46.9,17.7,7.5
WX_0363481,ST_007,2024-10-16 15:48:55,32.4,36.0,24.6,3.6
WX_0406704,ST_007,2025-06-17 00:51:44,5.8,56.4,25.5,5.7
WX_0566477,ST_007,2020-04-12 12:06:41,31.0,20.5,4.5,13.9
WX_0038627,ST_007,2024-05-21 14:47:04,16.2,48.0,17.5,0.9
WX_0312185,ST_007,2019-09-04 13:28:07,34.7,62.1,7.2,9.0
WX_0186292,ST_007,2024-04-15 10:11:23,37.5,85.1,9.9,7.7
WX_0098051,ST_007,2023-03-17 06:08:13,29.2,97.5,11.5,12.1
WX_0595026,ST_007,2025-11-16 09:59:24,25.1,34.5,17.2,14.6
WX_0498656,ST_007,2019-06-30 22:10:51,36.7,25.0,18.5,1.4
WX_0421131,ST_007,2020-10-31 09:26:00,9.8,23.7,6.2,9.6
WX_0565928,ST_007,2024-03-27 19:05:17,28.1,86.0,3.9,9.7
WX_0063671,ST_007,2021-01-18 14:04:23,8.4,77.1,4.8,5.1
WX_0348973,ST_007,2019-02-22 14:59:04,34.0,80.1,2.9,9.4
WX_0282638,ST_007,2023-03-12 02:49:22,31.6,56.1,18.6,13.1
WX_0204577,ST_007,2021-09-12 18:47:39,20.5,61.7,23.2,4.3
WX_0438667,ST_007,2024-02-13 07:53:09,30.7,19.6,5.9,5.1
WX_0573728,ST_007,2020-06-06 12:36:33,17.5,58.2,27.5,11.5
WX_0290488,ST_007,2026-12-07 02:22:56,12.9,76.8,1.3,14.8
WX_0185448,ST_007,2021-12-10 13:55:54,20.3,39.5,24.7,13.4
WX_0397254,ST_007,2022-10-29 20:05:25,12.9,80.3,1.3,9.3
WX_0405375,ST_007,2019-05-05 09:37:17,20.0,50.7,9.9,4.2
WX_0403175,ST_007,2025-09-07 23:34:20,10.7,82.3,21.2,6.3
WX_0308298,ST_007,2022-04-01 03:18:03,26.3,99.9,23.2,14.5
WX_0326475,ST_007,2022-09-30 10:50:35,32.8,39.0,1.8,6.0
WX_0495685,ST_007,2020-03-22 16:01:22,26.2,55.8,24.6,0.8
WX_0155923,ST_007,2019-03-02 19:36:14,36.1,35.2,17.8,3.2
WX_0283513,ST_007,2021-10-11 22:00:06,23.1,21.6,6.2,12.4
WX_0308154,ST_007,2023-04-16 12:42:39,26.5,56.0,6.6,4.6
WX_0373076,ST_003,2021-02-13 00:58:07,12.9,54.1,10.5,14.0
WX_0435266,ST_003,2022-06-01 03:39:32,3.7,52.9,17.7,1.8
WX_0101864,ST_003,2026-10-03 13:00:17,2.6,29.8,9.9,6.9
WX_0423874,ST_003,2022-08-10 19:19:40,32.8,59.1,28.3,5.7
WX_0293626,ST_003,2019-02-15 10:09:23,3.4,44.4,29.1,6.1
WX_0413524,ST_003,2020-05-16 19:15:25,39.7,61.9,4.0,14.4
WX_0361770,ST_003,2020-12-21 08:39:27,14.4,14.6,2.7,14.5
WX_0501892,ST_003,2022-04-26 15:02:06,31.4,63.1,7.9,0.5
WX_0057433,ST_003,2022-10-13 12:19:10,16.3,78.6,17.1,4.6
WX_0479298,ST_003,2019-10-16 02:48:15,26.4,39.5,28.8,7.8
WX_0062296,ST_003,2020-09-13 22:50:57,23.5,38.2,4.1,12.7
WX_0381335,ST_003,2024-12-09 01:15:22,30.5,60.0,5.7,0.6
WX_0376287,ST_003,2022-07-29 07:46:02,11.3,36.6,2.7,4.7
WX_0272902,ST_003,2025-10-14 10:11:31,25.8,47.2,25.3,8.1
WX_0437751,ST_003,2021-09-15 22:44:18,20.6,25.7,17.8,7.5
WX_0277397,ST_003,2020-06-02 10:13:40,3.6,58.6,3.8,6.6
WX_0365363,ST_003,2025-02-11 17:01:02,25.3,19.3,14.4,11.4
WX_0004239,ST_003,2022-07-27 00:04:26,35.3,34.4,8.5,7.3
WX_0062361,ST_003,2020-10-17 16:09:34,8.3,74.0,9.4,3.9
WX_0547566,ST_003,2019-03-31 09:28:09,23.1,51.1,0.7,1.5
WX_0518556,ST_003,2019-03-12 22:08:44,28.8,30.4,22.5,9.2
WX_0169057,ST_003,2025-01-22 13:33:01,31.0,55.0,18.8,1.7
WX_0068805,ST_003,2021-10-23 19:04:50,9.0,25.3,28.0,1.2
WX_0430892,ST_003,2021-01-11 23:40:20,7.1,54.5,19.6,9.3
WX_0352063,ST_003,2021-02-12 06:01:59,6.3,78.8,6.6,13.8
WX_0023918,ST_003,2021-04-14 05:05:57,30.7,80.5,22.3,9.5
WX_0526321,ST_003,2019-06-30 12:31:21,25.6,57.8,10.6,8.8
WX_0011990,ST_003,2019-11-09 14:17:01,2.2,53.6,21.5,4.6
WX_0468332,ST_003,2024-09-17 12:07:37,32.6,76.0,29.0,1.4
WX_0438967,ST_003,2025-02-19 23:57:49,34.2,96.5,12.9,12.8
WX_0340841,ST_003,2024-04-13 06:59:51,3.0,74.7,7.3,4.9
WX_0487217,ST_003,2023-12-14 05:12:32,32.5,72.6,1.8,2.5
WX_0236496,ST_003,2024-12-04 18:38:24,3.8,100.0,16.6,13.3
WX_0000594,ST_003,2021-04-24 10:06:39,4.2,78.3,19.6,4.7
WX_0179767,ST_003,2024-04-07 20:21:55,10.6,26.2,1.5,9.8
WX_0260477,ST_003,2023-10-06 04:21:47,14.4,17.8,29.3,5.3
WX_0104896,ST_003,2025-07-04 13:11:14,8.3,56.6,2.6,3.0
WX_0484986,ST_003,2026-09-07 07:46:17,16.2,81.5,3.5,9.9
WX_0389271,ST_003,2024-04-29 17:43:15,4.2,33.2,23.2,11.6
WX_0494323,ST_003,2022-04-06 09:27:21,39.2,45.3,28.4,9.7
WX_0228783,ST_003,2026-04-30 02:00:46,25.0,30.2,27.4,9.0
WX_0018765,ST_003,2021-06-02 13:03:20,12.6,85.4,11.2,7.0
WX_0560158,ST_003,2025-12-25 23:14:48,15.7,69.3,3.3,7.2
WX_0447737,ST_003,2021-09-17 23:29:27,28.6,26.8,16.6,4.7
WX_0400251,ST_003,2025-12-23 08:01:53,19.3,15.6,8.3,1.9
WX_0192571,ST_003,2026-05-15 19:26:18,10.3,85.4,26.9,13.2
WX_0482890,ST_003,2021-11-18 00:08:10,21.6,78.4,9.1,1.1
WX_0598975,ST_003,2022-10-27 08:55:27,35.8,92.0,26.6,8.4
WX_0200554,ST_003,2024-10-06 22:41:32,5.6,43.0,6.1,5.9
WX_0513574,ST_003,2020-01-31 16:03:21,25.1,84.4,24.1,8.5
WX_0566717,ST_003,2023-11-15 00:27:53,10.6,80.3,26.0,13.0
WX_0451589,ST_003,2023-04-30 08:26:10,6.4,60.9,9.6,6.3
WX_0236256,ST_003,2025-04-11 16:09:58,8.7,69.0,29.4,14.4
WX_0061048,ST_003,2024-05-21 01:06:00,28.0,62.0,20.0,2.5
WX_0327446,ST_003,2025-07-21 11:03:41,27.6,94.7,15.6,11.2
WX_0162030,ST_003,2020-12-25 09:32:28,15.1,81.2,20.1,0.1
WX_0198070,ST_003,2024-01-06 11:30:31,29.7,12.7,7.4,0.5
WX_0012826,ST_003,2023-11-02 21:25:58,6.6,27.6,7.6,0.3
WX_0458728,ST_003,2020-09-18 19:21:54,37.1,39.1,29.8,2.7
WX_0541731,ST_003,2021-03-27 08:32:10,16.9,17.7,23.5,4.5
WX_0300984,ST_003,2019-01-02 02:07:13,9.1,34.1,12.5,5.8
WX_0084631,ST_003,2021-01-18 08:52:25,17.8,24.8,18.6,13.5
WX_0274890,ST_003,2025-07-04 13:10:19,17.0,46.0,24.0,9.5
WX_0097938,ST_003,2026-12-16 09:07:20,34.5,36.8,23.1,4.3
WX_0345550,ST_003,2023-02-16 19:31:16,37.4,68.4,15.0,13.8
WX_0299758,ST_003,2024-09-08 05:43:48,21.6,21.9,28.2,7.2
WX_0031565,ST_003,2022-12-29 15:33:08,16.4,86.3,5.5,10.2
WX_0577460,ST_003,2021-01-30 06:54:15,15.5,84.1,0.8,14.6
WX_0037990,ST_003,2019-02-14 20:01:21,4.6,88.5,16.2,6.0
WX_0188427,ST_003,2019-08-18 19:46:14,7.6,65.1,25.0,14.7
WX_0413788,ST_003,2023-07-02 03:42:12,38.6,43.0,13.5,3.0
WX_0555267,ST_003,2021-12-06 07:29:23,29.0,11.7,21.1,6.9
WX_0474474,ST_003,2020-12-05 10:17:24,14.7,77.4,4.5,10.5
WX_0563690,ST_003,2026-05-31 04:54:27,9.1,25.9,2.0,13.6
WX_0394304,ST_003,2024-03-01 11:59:19,32.6,59.0,22.6,0.2
WX_0472876,ST_003,2024-05-01 04:50:58,26.0,85.8,12.5,1.3
WX_0398576,ST_003,2026-06-15 21:39:00,39.6,95.1,19.4,13.3
WX_0368061,ST_003,2019-09-06 16:30:29,31.2,78.2,20.9,5.3
WX_0049253,ST_003,2025-12-03 11:29:52,38.4,17.3,12.1,4.7
WX_0264036,ST_003,2025-10-17 10:31:45,11.5,84.8,23.7,1.5
WX_0078088,ST_003,2026-10-28 21:56:28,10.8,52.7,23.6,2.6
WX_0084375,ST_003,2025-08-02 12:15:07,31.8,38.7,21.7,11.1
WX_0570712,ST_003,2021-05-05 11:15:44,16.1,21.1,1.6,8.0
WX_0067363,ST_003,2021-10-27 21:27:06,30.1,70.9,10.5,9.7
WX_0545383,ST_003,2025-01-27 20:06:21,21.5,97.3,23.3,14.4
WX_0351512,ST_003,2021-11-05 15:06:46,4.3,34.0,28.8,9.1
WX_0452078,ST_003,2019-12-10 12:36:13,21.0,62.6,23.2,9.2
WX_0050020,ST_003,2023-05-25 00:17:18,31.9,35.3,10.9,8.0
WX_0522999,ST_003,2021-07-26 01:56:18,6.4,24.2,23.4,11.3
WX_0491415,ST_003,2025-02-05 20:14:19,25.9,70.3,5.4,12.0
WX_0513597,ST_003,2021-03-15 01:19:33,5.0,31.6,18.6,12.4
WX_0478280,ST_003,2019-02-04 00:24:18,34.1,41.8,23.2,9.4
WX_0474226,ST_003,2023-11-21 14:56:21,35.2,60.2,25.3,7.4
WX_0578958,ST_003,2026-07-03 11:03:36,26.6,34.2,22.8,2.7
WX_0475088,ST_003,2026-04-12 23:18:06,31.5,80.2,1.7,0.2
WX_0480090,ST_003,2024-10-14 04:52:01,21.4,28.3,8.0,10.5
WX_0190650,ST_003,2020-03-01 10:50:24,12.0,74.0,13.8,8.1
WX_0064798,ST_003,2022-02-16 09:44:49,2.0,95.2,14.0,12.7
WX_0271585,ST_003,2023-12-24 09:18:03,26.2,76.4,7.7,13.9
WX_0249710,ST_003,2020-05-09 08:10:40,3.9,52.4,17.5,11.5
WX_0078766,ST_003,2026-04-29 02:04:16,10.8,40.7,14.7,10.1
WX_0528117,ST_003,2026-03-10 03:18:03,4.2,35.3,11.5,1.6
WX_0217812,ST_003,2019-06-29 10:29:42,36.5,22.1,29.4,7.8
WX_0225541,ST_003,2026-10-29 18:36:16,24.3,32.3,10.1,7.8
WX_0133787,ST_003,2022-01-08 10:15:39,37.3,48.9,0.2,11.2
WX_0016456,ST_003,2026-03-13 12:13:28,17.0,26.2,3.0,10.4
WX_0514256,ST_003,2019-07-10 05:36:02,38.1,53.8,15.1,13.6
WX_0382462,ST_003,2019-06-03 07:23:29,36.3,11.7,14.7,8.4
WX_0594787,ST_003,2020-03-27 13:11:25,33.4,56.9,21.6,7.7
WX_0417978,ST_003,2020-10-04 17:29:24,33.5,77.3,23.5,2.1
WX_0015657,ST_003,2023-01-29 06:34:06,34.0,40.7,24.1,2.6
WX_0055680,ST_003,2019-06-10 08:10:19,29.1,47.7,9.2,4.8
WX_0168834,ST_003,2024-09-01 05:10:14,15.5,50.5,29.4,6.4
WX_0548112,ST_003,2025-12-24 12:55:12,27.4,41.4,2.7,5.5
WX_0497201,ST_003,2021-06-08 13:01:18,13.2,76.4,6.7,6.0
WX_0236437,ST_003,2021-10-31 11:57:32,21.6,80.3,29.9,5.1
WX_0342968,ST_003,2023-03-11 04:07:33,23.6,88.6,14.1,5.3
WX_0365420,ST_003,2024-02-27 23:35:08,11.3,57.1,22.5,0.5
WX_0191620,ST_003,2025-02-13 05:39:59,5.0,95.5,26.5,14.3
WX_0301225,ST_003,2020-10-01 07:32:44,39.0,34.7,22.4,9.2
WX_0428074,ST_003,2023-01-18 13:10:32,33.0,51.1,29.7,13.6
WX_0159595,ST_003,2025-10-22 05:03:11,16.7,24.9,17.9,1.6
WX_0481683,ST_003,2023-06-06 03:41:42,11.8,30.7,14.1,2.0
WX_0012482,ST_003,2025-06-07 13:54:23,39.7,10.3,0.4,6.3
WX_0453218,ST_003,2024-12-12 03:56:40,4.6,81.1,25.7,2.3
WX_0467606,ST_003,2025-06-16 10:50:28,34.0,15.4,20.3,0.9
WX_0034558,ST_003,2025-08-10 09:17:26,11.4,72.8,2.0,4.0
WX_0501888,ST_003,2021-04-21 15:10:21,22.3,68.7,7.7,0.8
WX_0425177,ST_003,2022-04-27 08:31:23,32.0,61.4,3.9,2.1
WX_0188939,ST_003,2021-05-06 11:55:46,29.7,65.8,29.9,11.2
WX_0572216,ST_003,2020-04-11 12:55:01,10.7,99.9,13.0,6.2
WX_0391400,ST_003,2020-07-13 22:29:07,26.0,32.7,9.0,7.2
WX_0099690,ST_003,2024-06-19 19:36:33,20.2,87.9,21.2,3.8
WX_0373036,ST_003,2025-03-27 18:48:53,2.8,33.6,14.1,0.8
WX_0118994,ST_003,2022-07-26 06:50:55,28.1,71.8,12.6,11.5
WX_0028780,ST_003,2022-08-04 02:15:22,23.9,85.4,6.0,6.8
WX_0278086,ST_003,2019-01-08 12:25:16,23.2,52.8,11.5,4.4
WX_0222815,ST_003,2021-05-10 22:02:59,11.8,72.9,18.8,14.8
WX_0357808,ST_003,2021-10-12 15:03:46,37.1,24.6,2.4,5.9
WX_0178660,ST_003,2026-06-08 04:51:07,6.3,51.1,6.9,3.4
WX_0412956,ST_003,2022-03-29 14:12:27,39.4,89.1,28.0,6.3
WX_0088640,ST_003,2020-09-07 14:51:23,17.1,74.7,7.9,6.3
WX_0302238,ST_003,2024-05-09 13:13:54,3.7,14.0,10.5,10.9
WX_0347171,ST_003,2026-07-19 21:29:12,38.2,63.9,19.7,13.3
WX_0258949,ST_003,2020-06-03 23:58:09,2.2,67.8,19.4,11.7
WX_0175000,ST_003,2024-05-19 09:26:37,5.4,65.6,29.5,14.6
WX_0419141,ST_003,2025-12-29 18:32:44,25.4,41.7,3.6,12.6
WX_0378503,ST_003,2023-11-26 15:34:54,23.4,48.1,2.0,0.7
WX_0177405,ST_003,2026-06-28 00:41:10,4.0,64.4,4.0,10.2
WX_0429446,ST_003,2020-01-15 08:41:12,12.6,50.1,16.3,13.1
WX_0450675,ST_003,2024-07-23 21:48:45,17.8,12.9,1.9,10.6
WX_0487306,ST_003,2021-05-28 05:15:37,30.8,19.8,28.3,11.9
WX_0218379,ST_003,2026-11-15 04:19:44,36.2,76.2,28.5,6.3
WX_0082077,ST_003,2025-12-04 12:29:15,35.0,40.9,17.3,10.9
WX_0244620,ST_003,2019-11-18 23:32:10,22.8,50.3,4.6,12.3
WX_0314324,ST_003,2023-03-29 08:48:16,39.4,85.4,2.2,6.7
WX_0129379,ST_003,2026-03-08 04:03:29,30.6,41.3,7.1,5.5
WX_0422530,ST_003,2021-10-31 09:23:11,13.5,85.8,17.6,10.0
WX_0004696,ST_003,2020-09-02 05:40:08,15.5,76.4,25.1,14.7
WX_0109775,ST_003,2019-10-24 21:12:52,12.1,10.3,11.8,10.1
WX_0257834,ST_003,2024-02-20 19:19:36,19.3,50.3,28.4,0.4
WX_0176134,ST_003,2025-06-29 17:12:51,4.9,46.5,16.9,5.7
WX_0429985,ST_003,2025-10-26 11:42:56,13.2,81.5,9.8,8.6
WX_0298461,ST_003,2022-01-01 17:34:43,26.6,33.1,28.1,2.3
WX_0055640,ST_003,2024-11-28 15:18:52,23.4,83.5,23.1,0.8
WX_0573180,ST_003,2020-11-17 01:15:13,10.4,38.4,17.2,6.9
WX_0069176,ST_003,2020-05-02 16:58:25,8.2,85.4,0.8,13.5
WX_0552103,ST_003,2023-10-06 14:27:00,13.1,88.3,20.9,7.1
WX_0256106,ST_003,2025-06-13 08:02:00,21.1,34.5,23.4,7.5
WX_0284141,ST_003,2020-06-02 15:28:05,7.8,15.9,12.8,8.6
WX_0183695,ST_003,2024-06-05 13:56:14,15.6,70.5,5.8,0.8
WX_0008998,ST_003,2022-02-13 04:16:56,13.6,44.5,5.3,5.3
WX_0217693,ST_003,2026-10-25 09:47:16,7.5,39.8,21.0,6.6
WX_0368582,ST_003,2021-10-09 16:14:38,9.7,18.1,25.7,14.1
WX_0223647,ST_003,2024-06-08 14:15:40,38.2,33.4,10.6,4.6
WX_0402740,ST_003,2026-10-04 20:54:49,20.4,30.8,18.1,11.6
WX_0394374,ST_003,2021-08-14 03:20:47,25.4,60.8,5.9,1.0
WX_0362104,ST_003,2023-08-23 16:31:43,5.2,98.2,1.1,10.9
WX_0321344,ST_003,2023-09-24 12:59:38,4.4,94.2,1.9,9.4
WX_0028671,ST_003,2020-04-11 02:03:39,9.2,45.8,23.0,12.0
WX_0133675,ST_003,2024-07-06 04:35:56,36.1,67.6,28.1,1.8
WX_0509195,ST_003,2025-04-10 01:36:52,12.7,72.5,17.9,7.0
WX_0251157,ST_003,2026-02-08 00:12:40,25.8,22.8,23.7,8.8
WX_0243758,ST_003,2024-06-24 22:59:53,37.3,51.9,13.6,6.6
WX_0089740,ST_003,2024-09-04 07:48:05,10.3,50.8,17.8,7.4
WX_0111128,ST_003,2021-07-26 17:48:04,13.1,36.6,20.0,11.7
WX_0467720,ST_003,2024-03-28 17:13:44,30.8,86.6,12.0,10.4
WX_0567511,ST_003,2019-12-05 17:59:47,27.6,95.7,10.4,11.8
WX_0135390,ST_003,2019-08-28 07:31:42,26.3,54.2,16.5,4.0
WX_0099594,ST_003,2025-11-20 17:27:03,12.1,56.4,8.1,11.4
WX_0172321,ST_003,2022-03-29 20:52:07,22.1,46.0,7.7,6.5
WX_0150265,ST_003,2024-08-28 06:17:19,6.8,82.4,28.7,9.2
WX_0376156,ST_003,2026-12-28 16:01:59,33.3,57.6,9.7,14.2
WX_0425686,ST_003,2024-09-01 14:33:17,8.8,89.4,10.2,8.7
WX_0310002,ST_003,2024-03-10 21:35:07,4.3,80.6,16.3,2.9
WX_0576711,ST_003,2020-01-11 09:38:57,34.7,56.5,13.4,7.2
WX_0489115,ST_003,2024-06-13 02:44:13,2.1,28.0,25.7,3.3
WX_0596343,ST_003,2025-08-21 12:02:09,14.6,97.6,10.1,3.9
WX_0379373,ST_003,2023-07-04 00:19:18,9.9,36.9,23.4,11.8
WX_0379813,ST_003,2019-04-27 00:42:38,21.5,64.5,6.0,10.8
WX_0304349,ST_003,2023-10-13 22:46:35,11.3,41.0,5.7,5.5
WX_0017371,ST_003,2023-12-30 21:08:13,27.2,64.4,4.2,13.2
WX_0122394,ST_003,2021-12-30 16:01:08,21.1,81.8,20.9,6.1
WX_0540851,ST_003,2022-09-27 12:04:04,34.2,97.2,27.6,8.5
WX_0148518,ST_003,2022-12-09 17:38:23,19.1,29.1,11.3,5.0
WX_0293130,ST_003,2019-07-26 18:43:59,6.5,68.5,8.6,14.0
WX_0294098,ST_003,2025-01-01 03:44:24,32.8,62.5,13.2,14.8
WX_0370966,ST_003,2026-11-30 08:31:47,11.6,61.4,21.1,8.5
WX_0510978,ST_003,2022-09-21 13:14:51,37.9,96.7,8.2,10.3
WX_0530558,ST_003,2024-03-07 02:24:07,15.1,33.6,18.2,2.0
WX_0486751,ST_003,2020-02-02 15:05:37,9.3,53.3,22.9,11.6
WX_0235924,ST_003,2023-09-11 12:40:07,14.7,68.6,15.8,7.6
WX_0353282,ST_003,2021-02-21 03:38:37,13.0,31.7,13.0,8.3
WX_0067344,ST_003,2022-08-04 15:34:02,17.5,58.3,18.3,14.6
WX_0484019,ST_003,2023-11-07 02:10:23,24.4,83.7,2.0,14.4
WX_0552067,ST_003,2026-10-30 07:23:00,39.1,96.4,2.9,13.9
WX_0404832,ST_003,2023-08-24 22:58:20,2.4,98.3,10.1,10.2
WX_0171128,ST_003,2021-09-09 23:53:46,5.1,24.6,10.8,3.0
WX_0026481,ST_003,2023-07-11 19:24:04,20.7,23.8,2.2,2.8
WX_0291427,ST_003,2019-05-06 04:14:54,22.9,37.5,1.7,12.6
WX_0244282,ST_003,2019-01-28 07:47:18,35.3,98.8,26.4,10.0
WX_0341677,ST_003,2022-02-14 14:28:46,7.4,18.1,7.8,2.6
WX_0470699,ST_003,2023-07-15 07:33:38,18.3,23.3,5.8,6.8
WX_0174655,ST_003,2021-12-02 09:43:02,6.5,60.1,17.2,5.6
WX_0574247,ST_003,2024-01-14 13:10:10,8.4,24.4,6.6,8.6
WX_0193204,ST_003,2019-10-18 20:13:22,33.2,43.0,20.4,13.0
WX_0579385,ST_003,2021-11-22 06:30:14,4.1,72.9,0.2,1.5
WX_0048038,ST_003,2019-06-20 02:23:54,34.9,80.4,0.3,2.1
WX_0307161,ST_003,2022-07-23 15:09:17,28.0,67.2,25.2,14.2
WX_0271258,ST_003,2026-01-16 00:49:47,23.7,17.0,18.3,14.2
WX_0013592,ST_003,2019-08-07 09:36:47,24.0,20.1,6.3,12.8
WX_0388300,ST_003,2019-10-01 08:08:16,9.8,51.5,18.9,11.6
WX_0387864,ST_003,2024-10-27 11:11:16,29.9,23.8,8.1,0.4
WX_0555515,ST_003,2025-01-12 13:38:24,7.4,45.2,9.5,2.8
WX_0470705,ST_003,2019-04-01 16:00:51,21.8,51.6,18.0,13.3
WX_0320641,ST_003,2026-01-02 15:21:11,38.4,90.9,5.7,7.5
WX_0135762,ST_003,2021-05-17 08:56:06,10.3,20.2,16.6,10.2
WX_0545798,ST_003,2023-03-22 05:53:35,14.4,69.6,1.5,9.9
WX_0270210,ST_003,2020-03-07 14:58:15,5.7,64.3,25.6,8.7
WX_0137913,ST_003,2023-09-06 06:57:06,22.6,64.9,28.0,10.0
WX_0289877,ST_003,2022-05-09 02:05:08,8.4,47.3,18.5,11.9
WX_0194535,ST_003,2026-10-05 06:44:20,31.4,75.8,1.4,13.2
WX_0031294,ST_003,2025-06-25 13:27:52,4.2,53.1,14.4,6.0
WX_0494001,ST_003,2021-06-01 18:28:39,36.2,93.8,2.3,8.4
WX_0476771,ST_003,2023-06-28 17:02:43,7.3,70.6,23.4,7.0
WX_0484048,ST_003,2019-03-24 19:28:21,32.9,22.0,12.3,8.3
WX_0075099,ST_003,2026-10-23 07:56:03,12.4,25.9,11.9,5.7
WX_0397724,ST_003,2026-02-07 05:59:31,14.2,39.4,4.6,7.0
WX_0599557,ST_003,2024-12-30 21:19:03,18.8,67.0,4.9,5.9
WX_0075898,ST_003,2024-07-04 16:59:49,17.2,43.3,26.2,14.1
WX_0131154,ST_003,2022-07-20 13:43:10,8.0,53.0,13.8,3.2
WX_0382444,ST_003,2024-03-29 22:51:22,24.9,69.8,12.3,10.7
WX_0023724,ST_003,2024-10-06 15:29:03,12.4,24.9,24.0,2.7
WX_0284111,ST_003,2025-10-13 07:20:22,13.8,21.4,1.2,11.2
WX_0574414,ST_003,2024-01-08 01:48:18,34.3,37.1,2.2,4.9
WX_0332787,ST_003,2020-09-12 22:02:53,15.7,10.9,27.2,8.8
WX_0349911,ST_003,2025-04-02 21:50:28,32.9,94.2,9.6,4.1
WX_0457221,ST_003,2020-02-10 02:20:43,38.5,14.3,12.3,13.1
WX_0444472,ST_003,2026-11-19 18:33:18,7.8,28.8,5.5,9.1
WX_0171404,ST_003,2026-07-09 20:14:43,2.8,40.6,12.1,12.7
WX_0234712,ST_003,2024-06-07 11:50:11,31.8,14.4,8.5,6.4
WX_0024271,ST_003,2019-06-15 20:12:00,3.3,53.1,15.6,6.9
WX_0407271,ST_003,2023-03-30 11:10:54,28.2,67.6,27.4,2.7
WX_0290362,ST_003,2021-11-01 06:16:10,34.9,13.7,16.5,6.5
WX_0436128,ST_003,2022-06-11 13:37:14,38.1,66.0,10.8,1.6
WX_0163160,ST_003,2024-09-27 05:31:38,18.1,95.9,25.1,13.2
WX_0323616,ST_003,2026-02-20 15:17:59,2.0,40.8,10.6,5.5
WX_0116278,ST_003,2023-11-10 08:12:21,17.0,12.9,21.4,3.6
WX_0002064,ST_003,2024-02-10 09:47:55,17.4,95.8,25.7,14.6
WX_0416161,ST_003,2024-08-18 22:13:11,13.5,24.8,9.9,14.8
